37422	Безрассудная	(Хауэлл Ханна)	Брак с циничным негодяем — вот что ожидало прекрасную Эйлис, старшую дочь главы клана Макфарланов. Она предпочла бы отправиться под венец с самим дьяволом. И так вышло, что именно дьяволом прозвали бесчисленные враги сурового, не знающего жалости лэрда Александра Макдаба, который из мести Макфарланам похитил Эйлис и взял ее в жены. Однако жена-пленница счастлива — ее супругом стал настоящий мужчина, смелый и отважный, сумевший открыть Эйлис мир жгучей страсти и подлинной любви…		
58131	Сладкие слова соблазна	(Хауэлл Ханна)	Плезанс Данстан отнюдь не была избалована родительской любовью, а потому никто в семье не стал разбираться, есть ли ее вина в одном неприятном недоразумении. И Плезанс попала в прислуги к суровому шотландцу Тирлоху О’Дуну. Молва зовет его дикарем, но в душе девушки нет страха, пока ей не становится ясно, что Тирлоху нужна не служанка, а наложница. Но почему он медлит? Почему использует не силу и право хозяина, а сладкие слова соблазна и нежные ласки? Что, если вопреки молве этот мужчина таит в сердце тоску по пламенной страсти и подлинной самоотверженной любви?		
2610	Покоренная страстью	(Хенли Вирджиния)	Действие этого романа протекает в Шотландии и Англии в начале XVI века. Героиню книги юную красавицу Валентину из клана Кеннеди по указу короля против ее воли выдают замуж за одного из предводителей враждебного клана Дугласов лорда Рэмсея. Поначалу супруги ненавидят друг друга, но вскоре оказываются в плену охватившей их страсти.		
87	Во сне и наяву	(Басби Ширли)	Сара Роулингс полюбила мужественного техасца Янси Кантрелла, когда была еще ребенком, и продолжала любить все те долгие годы, пока он, несправедливо обвиненный в преступлении, скитался где-то вдали. Но однажды Янси вернулся и понял, что наивная маленькая девочка превратилась в прекрасную девушку, гордую и решительную, – девушку, от страсти к которой он сходит с ума. Однако Сара втайне поклялась ни словом, ни взглядом не выдать, что ее снедает жгучее пламя...		
4652	Индейская страсть	(Бейкер Мадлен (Мэдлин))	Юная красавица Келли - жертва грязных сплетен, безвинно опорочивших ее репутацию. Девушке не у кого искать защиты - но внезапно в ее жизни появляется великолепный Калеб, отважный индеец - полукровка, чья неистовая страсть станет для Келли долгожданным спасением от бесконечных унижений и опасностей...		
2241	Валлийская колдунья (Где обитает магия) (Цветок страсти)	(Бекнел Рексанна)	Действие романа происходит в 1172 году в Уэльсе. Юная валлийская аристократка Уинн аб Гриффидд, владеющая могущественным даром ясновидения, стала приемной матерью пятерых детей, о которых забыли отцы и от которых отреклись матери. Но теперь могущественный отец одного из ее питомцев прислал за своим сыном сурового английского рыцаря Клива Фицуэрина — с приказом добром или силой отнять ребенка у «валлийской колдуньи»… Клив намерен во что бы то ни стало исполнить поручение… но готов ли он отречься от страстной любви, с первого взгляда охватившей его и Уинн? Готов ли во имя долга разрушить сбывшуюся наконец-то мечту о счастье?..		
5842	Пусть сердце скажет	(Битнер Розанна)	Одержимая жаждой утвердиться в жизни, стать независимой и богатой, Элли Миллс отвергает любовь молодого индейца Итана Темпла, преданного ей всей душой. И только пройдя через суровые испытания и осуществив свою мечту, она понимает, что единственное настоящее богатство в этом мире - любовь.		
63185	Герой ее мечты	(Брокуэй Конни)	Ноубл Маккэнихи был героем детства Венис Лейланд, - преданным другом, кумиром, - но десять лет назад бесследно исчез из ее жизни. И вот они случайно встретились на Диком Западе, в маленьком городке, затерянном в Скалистых горах. Мальчишка стал сильным, привлекательным мужчиной, а его маленькая подружка - прелестной юной женщиной. Самое время детской любви возродиться. Но почему изнывающий от страсти Ноубл боится признаться Венис в своих чувствах? Какая тайна довлеет над ним, и от чего он пытается защитить любимую?		
62433	Обещай мне рай	(Брокуэй Конни)	Чтобы удачно выйти замуж, бедной, но восхитительно красивой леди Кэтрин Синклер не хватает самой малости - научиться обольщать мужчин. Кто же преподаст ей необходимые уроки лучше Томаса Монтроуза, некогда считавшегося самым прославленным ловеласом лондонского света? Правда, Томас давно удалился в свое поместье - но не забыл же он высокое искусство покорять сердца! Монтроуз соглашается наставлять Кэт, даже не подозревая, насколько примерной ученицей она окажется…		
377	Прекрасный принц	(Гарвуд Джулия)	Юной красавице Тэйлор тесно в душных гостиных викторианского Лондона. Девушка проводит жизнь в мечтах о прекрасном принце. И вот он появляется – сильный, мужественный, отважный, готовый сделать ее своей женой и навсегда увезти на вольные просторы американских прерий...		
2419	Любовь дракона	(Гилганнон Мэри)	Чтобы спасти от разорения родной город, принцесса Аврора вынуждена стать женой завоевателя Мэлгвина Великого, прозванного Драконом. Брак с варваром внушает ей ужас, но при первой же встрече с Драконом Аврора чувствует его необъяснимую магнетическую притягательность.		
429	Валлийская колдунья	(Грассо Патриция)	Юная аристократка Кили Глендовер была украшением блестящего двора королевы Елизаветы – однако неизменно отвергала поклонников, пока не встретилась с мужественным графом Деверо. Этот сильный и властный мужчина, привыкший покорять женщин, поклялся во что бы то ни стало повести прекрасную валлийку к брачному алтарю – и заставить отвечать страстью на пылкую страсть супруга и любовью – на любовь... Четвертый роман о семье Деверо.		
434	Маргаритки на ветру	(Грегори Джилл)	Разум подсказывал шерифу Вольфу Бодину, что исцелить раны его души может лишь женщина спокойная, сдержанная, созданная для семейного очага... но уж никак не отчаянная, неукротимая Ребекка Ролингс. Однако сердце не подчиняется голосу разума – и, только раз взглянув в сияющие глаза Ребекки, Вольф понял, что перед ним – его истинная любовь, женщина, ради которой он готов поставить на карту собственную жизнь.		
2453	Ворон и голубка	(Грин Мэри)	Веками стоял замок Блек Рейвн на скалистом утёсе Девоншира, и его древние стены скрывали мрачные тайны рода Сеймуров. Лишь отчаяние заставило Синару Хоторн выйти замуж за человека, обещавшего спасти её брата от петли палача. Но лорд Мерлин Сеймур, похитивший Синару в день свадьбы, заставляет её забыть мир и узнать ослепительное счастье настоящей любви.		
2473	Беглянка	(Грэм Хизер (Хедер))	Флорида. Экзотический первозданный рай для людей, бегущих от черных теней своего прошлого. Земля, где повстречались и полюбили друг друга Джаррет Маккензи, лихой стрелок-метис, и прелестная юная Тара Брент. Полюбили со всей силой страсти, пламенной и неодолимой, чувственной и светлой. Однако призраки прошлого неумолимо настигают их. Но сила любви – великая сила, и даже жестокий рок отступает перед ней...		
2497	Прелюдия к счастью (Прелюдия к раю/Прелюдия любви)	(Гурк Лаура Ли)	Дочь сельского священника, красавица Тесс, выходит замуж за красивого и богатого аристократа. Но ее счастье длится недолго, и совсем скоро она понимает, что вышла замуж за чудовище. И чтобы спасти себя и своего будущего ребенка, она стреляет в собственного мужа и бежит из Англии. На юге Франции, обессилевшую от голода и усталости, ее и находит отверженный художник Александр Дюмон…		
505	Воспоминание (Память сердца)	(Деверо Джуд)	Героиня этого неординарного романа Джуд Деверо – писательница любовных романов. И однажды с ней случается непредвиденное – она влюбляется в своего героя. Он заслоняет для нее всех реальных мужчин. Ей кажется что она его знала раньше и его образ встает перед ней со всей отчетливость. Желая понять случившееся она обращается к женщине-мистику Норе. Нора говорит ей, что ее проблемы настоящего идут из прошлого. И тогда попав при помощи гипноза в XVI век, она воплощается в свои прообразы. Ей удается не только разобраться в предысториях трагедий прошлых жизней, но и повлиять на ход событий настоящей.		
3681	Идеальный вариант (Безукоризненное деловое соглашение)	(Деверо Джуд)	Одинокая и богатая молодая женщина – Дори Лэсем, заключает со стареющим гангстером Коулом Хантером деловое соглашение. В течение двух недель тот должен выдавать себя за ее мужа…		
512	Приглашение	(Деверо Джуд)	Овдовевшая, и известная всему миру летчица тридцати восьми лет, Жаклин О`Нейл, преодолевая предрассудки - свои и окружающих - выходит замуж за влюбленного в нее молодого человека, моложе ее на десять лет - Вильяма Монтгомери…		
3673	Сватовство (Сводники)	(Деверо Джуд)	Кейн Таггерт - вдовец с двумя детьми и его мама усиленно ищет для него невесту. В один прекрасный день на его ранчо в Колорадо появляется группа девушек, приехавших на экскурсию. Среди них есть и Кейл – писательница детективов и очень уверенная в себе женщина, не боящаяся говорить то, что думает, так как всего в жизни добилась сама. Но Кейну, гораздо более нравится эффектная Руфь…		
530	Избранница	(Джеймс Саманта)	Непокорный молодой лорд Габриэль Синклер поклялся, что суровый отец, настаивающий на его женитьбе, жестоко раскается в своем деспотизме. И в порядке мести лорд предложил руку и сердце... юной нищенке, пытавшейся его обокрасть! Разумеется, браку надлежало быть фиктивным. Однако «невеста», очаровательная Кесси Маклеллан, постепенно все сильнее покоряла и очаровывала Габриэля, и вскоре легкомысленный аристократ уже пылал в огне неукротимой, пламенной, подлинной страсти, не признающей доводов гордости и рассудка.		
5879	Мой возлюбленный негодяй	(Джоансен Айрис)	Блестящий и порочный Джордан Дрейкен, герцог Камбаронский, которого называли герцогом Бриллиантов, хочет сделать юную Марианну Сэндерс орудием своих честолюбивых замыслов и рабыней изысканных удовольствий. Гордая и страстная Марианна должна сделать выбор: оставаться ли ей верной своей клятве, данной когда-то умирающей матери, или довериться своему чувству...		
568	Прощай, невинность	(Джойс Бренда)	Слава Эдварда Деланца была будоражаще скандальной. Говорили, что он занимается контрабандой алмазов, что ни на минуту не расстается с заряженным пистолетом и с легкостью может соблазнить даже опытную женщину. Где уж устоять перед ним юной и неискушенной художнице Софи! Однако именно эта незаметная девушка сумела сделать то, что не удавалось самым блестящим красавицам, – пробудить в Эдварде настоящую любовь...		
3912	Наперекор всем	(Додд Кристина)	Леди Мэриан, любимая фрейлина королевы, изгнана из свиты за бесчестное поведение - таковы скандальные слухи вокруг этого имени. Даже отец отвернулся от нее. Однако сэр Гриффит, прибывший в замок Уэнтхейвен с тайной миссией короля, убеждается, что прекрасная леди Мэриан чиста и невинна. Гордая красивая девушка хранит опасную тайну. И эта тайна может стоить жизни не только ей, но и сэру Гриффиту, готовому на все ради спасения возлюбленной...		
3908	Первый любовник Англии	(Додд Кристина)	Когда в поместье сэра Энтони Райклифа, любимца королевы Елизаветы, появилась труппа бродячих артистов, он сразу понял, что мальчик, играющий женские роли, на самом деле — очаровательная девушка. Но он никак не мог ожидать, что именно она, похитившая его сердце, окажется пропавшей наследницей имения, подаренного ему королевой! Как тут найти общий язык двум гордым людям, не понаслышке знающим, что такое коварство и предательство? Им придется доказать друг другу свою любовь и пережить немало приключений, прежде чем их близость станет для обоих настоящим праздником чувств.		
829	Любовница	(Квик Аманда)	До графа Мастерса дошли слухи, что его последняя любовница миссис Брайт бросила его. Новость заинтриговала графа, поскольку... он даже не был знаком с этой женщиной. Граф жаждет расправиться с самозванкой, но встреча с ней неожиданно меняет его.		
866	В мечтах о тебе	(Клейпас Лиза)	История любви провинциальной, но хорошо известной в столичных кругах писательницы и владельца самого престижного в Англии казино "Кравен" напоминает мелодраму, детектив и эротический роман одновременно. Удастся ли героям этого увлекательного романа навсегда соединить судьбы, несмотря на интриги недругов и самые невероятные обстоятельства, властно вторгающиеся в их жизнь?		
945	Наследство Найтингейлов	(Коултер Кэтрин)	Норт Найтингейл, виконт Чилтон, с детства знал, что над мужчинами рода Найтингейлов тяготеет проклятие. Наследие Найтингейлов всегда несло с собой боль измены и горечь предательства. Любовь женщины неизменно наносит раны – этому учили его отец и дед. Но смелая, красивая, искренняя Кэролайн заставила его поверить, что любовь существует, что благородство не пустой звук...		
947	Наследство Уиндемов	(Коултер Кэтрин)	Наследство Уиндемов – таинственный клад, связавший судьбы двух людей: отважного Марка Уиндема, графа Чейза, рожденного в богатстве и роскоши, и прекрасной Дукессы Кокрейн, бедной сироты. Марк и Дукесса отправились на поиски сказочного богатства, еще не подозревая, что самым драгоценным сокровищем, которое они обретут, станет пылкая, страстная любовь...		
975	Хозяин Вороньего мыса	(Коултер Кэтрин)	На невольничьем рынке древнего Киева молодой викинг покупает мальчика-раба и его старшую сестру, которая, выдавая себя за юношу, сумела сохранить невинность и достоинство. Они попадают во владение викинга, где между прекрасной рабыней и ее хозяином вспыхивает чистая и светлая любовь...		
1077	Будь моей	(Линдсей Джоанна)	Своенравная русская аристократка волею самодура отца обручена с загадочным иностранцем, пользующимся дурной славой эгоиста и отчаянного ловеласа. И жених, и невеста в ужасе от предстоящей свадьбы и намерены любой ценой разорвать помолвку. Однако, как известно, от ненависти до любви – один шаг, а пути страсти неисповедимы…		
1103	Подари мне любовь	(Линдсей Джоанна)	Жизнь мужественного викинга Селига, оказавшегося в плену, полностью зависела от прекрасной и гордой Эрики. Девушка могла отдать один единственный приказ – и пленник бы погиб. Но вместо этого красавица подарила Селигу свое сердце. Да и он, знавший о женщинах и любви, казалось бы, все, буквально потерял голову от страсти и думал не о спасении, не о мщении, а лишь об одном – Эрика должна принадлежать ему навеки…		
1161	Очарованная	(Лоуэлл Элизабет)	Лучше смерть, чем жизнь с нелюбимым… Так думала прекрасная леди Ариана. Она шла под венец с рыцарем Саймоном, спрятав за корсаж старинный кинжал, полная решимости убить на брачном ложе либо супруга, либо себя. Однако не горе и гибель ожидали красавицу в замке мужественного Саймона, но дивный мир восторгов чувственной страсти и колдовской любви, противостоять очарованию которой Ариана была не в силах…		
1281	В огне желания	(Мартин Кэт)	Хрупкая Присцилла Уиллз оказалась в совершенно отчаянном положении: проводник, которого прислал за ней "жених по переписке", богатый техасский скотовод, убит. Девушка вынуждена обратиться за помощью… к убийце проводника, лихому стрелку Брендону Траску. Брендон, невысоко ставивший благовоспитанных девиц, соглашается сопровождать Присциллу с большой неохотой, еще не подозревая, что эта прекрасная южанка послана ему самой судьбой, – его единственная и настоящая любовь…		
3268	Уступить искушению	(Монк Карин)	О нем было известно немногое. Только прозвище Черный Принц, наводившее ужас на всю Францию. Только легенды, окружавшие имя самого смелого и самого безжалостного из агентов британской разведки… Кто мог поверить, что под маской таинственного Черного Принца скрывается мужчина, втайне мечтающий любить и быть любимым? Мужчина, способный не просто спасти прелестную французскую аристократку Жаклин от смерти на гильотине, но и открыть для нее дверь в прекрасный мир пылкой, обжигающей страсти?…		
3928	Сладостный плен (Мой раб, мой господин)	(Мэйсон Конни (Мейсон))	Капитан американской армии Зак Мерсер попал в плен к индейцам-чейенам. Он догадывается, какие муки ждут его, когда чейены будут праздновать у костра очередную победу над бледнолицыми. Поглазеть на будущую жертву собираются женщины и дети племени. Его внимание привлекает прекрасная индианка с очаровательными серыми глазами. Она старается вести себя по отношению к пленнику так же жестоко и безжалостно, как и ее соплеменницы. Ненавидя и презирая себя за необъяснимый поступок, Дождевая Слезинка объявляет пленника своим рабом, тем самым избавляя его от мучений и спасая ему жизнь. Жизнь капитана Зака Мерсера спасена, но пленено его сердце.		
46506	Украденный миг	(Нери Пенелопа)	На берегу океана, на золотых песках, в отсветах костра они дали клятву ждать друг друга. Но у жизни свои законы. Эмме дорого пришлось заплатить за то хрупкое счастье, за те волшебные мгновения лунной ночи.		
2923	Танцуя с ветром	(Патни Мэри Джо)	Разведчик и тайный агент Люсьен Фэрчайлд однажды встретил загадочную девушку, не уступающую ему в искусстве лжи. Но кто она и каковы ее цели? Решив непременно выяснить это, он и не подозревает, что уже обрел нечто более важное – любовь.		
1440	Невеста - незабудка	(Пембертон Маргарет)	Суровые обстоятельства толкнули осиротевшую Лилли Сталлен на отчаянный шаг – юная красавица отправляется на далекую Аляску, чтобы вступить там в безрадостный брак по расчету. Но в пути девушка неожиданно встречает свою настоящую судьбу – мужественного шотландца, который с первого взгляда воспылал к прелестной незнакомке страстной любовью и готов на все, чтобы пробудить в ее сердце ответную страсть.		
1490	Люби меня всю ночь	(Райан Нэн)			
1610	Роза пустыни	(Симмонс Сюзанна)	Юная красавица Элизабет Гест отправилась в далекий Египет, чтобы поучаствовать в археологической экспедиции своего отца. Преисполненная энтузиазма и собственных научных теорий, она мечтает найти легендарные гробницы, совершить научные открытия, приобрести знания и опыт. Наивная Элизабет не знает, что, кроме волнующих приключений, в жизни есть нечто более прекрасное. Мужественный Джонатан Малькольм Чарльз Уик, аристократ и авантюрист, полон решимости заставить прелестную девушку как можно скорей понять это.		
4000	И придет ночь	(Скай Кристина)	Прекрасная Силвер Сен-Клер была готова на все, чтобы вернуть потерянное фамильное сокровище — рецепт бесценных старинных духов. Ради этого ей пришлось просить о помощи таинственного благородного разбойника по прозвищу Черный Лорд. А тот потребовал за свою помощь высокую цену — честь и невинность Силвер. Что ж, она готова отдаться этому опасному человеку… телом. Но душа ее останется непокоренной. Однако не вынужденная уступчивость девушки нужна Черному Лорду, а ее любовь. Любовь искренняя и страстная, чувственная и чистая. Любовь, которая составляет истинное счастье мужчины и женщины, принадлежащих друг другу.		
2757	Свет звезды	(Скиннер Глория Дейл)	Нежная и прелестная Гейти Смит вернулась в родной дом взрослой девушкой, но она не забыла давней трагедии, лишившей ее семьи и даже собственного имени, и она горит желанием отмстить Ратледжу, которого винит в смерти отца, одного из братьев и беременной сестры. Но он - не преступник, он сам - жертва, и обоим потребуется мужество, чтобы забыть обиды, простить ошибки, научиться любить и верить.		
6969	Небеса	(Смит Бобби)	Венец Желаний — окутанное легендами древнеегипетское сокровище. Александра Паркер, дочь знаменитого археолога, полна решимости найти его, как, впрочем, и двое обаятельных, но опасных мужчин… Кому из них повезет больше? И найдет ли Александра истинное сокровище — любовь?		
1652	Вспомни меня, любовь	(Смолл Бертрис)	Любвеобильный Генрих VIII Тюдор, отвергнув Анну Клевскую, ищет себе жену. Герцог Томас Говард мечтает видеть на английском престоле свою племянницу Кэтрин. Решив убрать с пути очаровательную Ниссу Уиндхем, которой явно симпатизирует Генрих, он делает все, чтобы она оказалась в постели его племянника Вариана де Винтера. Своей любовью, вниманием, страстью Вариан добивается любви Ниссы, а Кэтрин Говард становится любимой женой Генриха VIII и королевой Англии. Но юность бывает такой ветреной…		
2782	Поверь в любовь	(Спенсер Мэри)	Во время смертельно опасного пути в Калифорнию красавица Элизабет Бек потеряла все, чем дорожила. Как же ей отблагодарить мужественного ранчеро Джеймса Кэгана, вырвавшего ее из лап бандитов? Что может она подарить ему в награду за свое спасение? Только любовь. Настоящую любовь, которая отважному спасителю в общем-то и не нужна. Однако искра, зароненная женской нежностью в душу ожесточенного одинокого мужчины, рано или поздно разгорится в пожар неодолимой страсти…		
2736	Возвращение надежды	(Торн Александра)	Золотоволосая Эльке приехала в дикие земли приграничного Техаса одна, без защиты, без гроша – лишь с неукротимой отвагой и желанием выжить любой ценой. Но судьба принесла девушке неожиданную встречу с мужественным Патриком Прайдом, владельцем богатого ранчо… Так начинается история пылкой страсти и опасных приключений, история непокорных сердец.		
26328	Нежный плен	(Феррарелла Мари)	Упрямая и решительная Элизабет Болье оставляет дом и спокойную жизнь, чтобы отыскать отца, затерявшегося в хаосе Французской революции, но в самом начале своего путешествия попадает в руки разбойников. Спасение приходит в облике Дункана Фицхью, сраженного ее красотой.		
26632	Обретенный рай	(Филдинг Пегги)	Сара Коллинз покинула Америку и отправилась на далекие Филиппины, чтобы стать женой человека, которого почти не знала. Но вместо жениха ее встречает загадочный незнакомец - Мархем Нэш. Не ошибается ли Сара в своих чувствах? Или это действительно любовь -прекрасная, как небо, и чистая, как звезды?		
1947	Бархат	(Фэйзер Джейн (Фэвэр))	Захватывающие события, замешанные на дворцовых интригах, тайнах, человеческих страстях и, конечно же, нежной любви, придают этому роману пикантность, завораживают, заставляют нас переживать и страдать вместе с героями старой доброй Англии.		
1960	Колдунья	(Фэйзер Джейн (Фэвэр))	Хьюго Латтимеру, обуреваемому мрачными воспоминаниями и мучительным отчаянием, менее всего нужна была любовь непредсказуемой, дерзкой красавицы Хлои Грэшем: ее природная чувственность лишала его самообладания. А ведь именно он был обязан сделать из юной девушки леди и выдать ее замуж за богатого лорда в Лондоне…		
56785	Любовь по расчету	(Хауэлл Ханна)	Красавица Кловер Шервуд в отчаянии. Ее отец умер, она осталась без гроша с беспомощной матерью и двумя младшими братьями на руках. Единственный выход - вступить в брак с богатым фермером из Кентукки Баллардом Макгрегором. Однако разве грубоватый, необразованный Баллард - пара настоящей южной аристократке? Да, он по-своему красив, и Кловер не может этого отрицать. Да, он обладает настоящим мужским обаянием, перед которым трудно устоять. Но, жить с этим дикарем? Поселиться с ним в глуши на веки вечные? Кловер готова пожертвовать собой ради семьи, но Балларду нужно от юной прелестной жены совсем другое - настоящая любовь.		
2620	Соблазненная	(Хенли Вирджиния)	Где-то на Цейлоне умирает ее отец, да еще брат-близнец, похожий на нее как две капли воды пропадает без вести, и все окружающие убеждены, что он так же погиб. И Антония Лэмб решается на безрассудство – выдает себя за брата, чтобы титул лорда и их родовое поместье не ушли из семьи. Все шло хорошо до тех пор, пока она не встретилась со своим опекуном Адамом Сэвиджем, который решил научить мальчишку жизни и познакомить его с женщинами…		
2542	Серебряная мечта	(Частейн Сандра)	Сабрине Александер срочно понадобилась мужская помощь. Признаться в этом даже себе самой для нее мучительно, но чего не сделаешь ради сестер. Она блестяще выполняет свой план, берет в плен четырех солдат, так что в скором времени – после тяжелых испытаний, конечно – в доме будет четыре свадьбы…		
21	Его сильные руки	(Аллен Дэнис)	Чопорный, душный мирок высшего британского света ужасно наскучил энергичной и деятельной Энни Уэстон. Красавица покинула родные берега и отправилась за океан, туда, где жизнь бурлит, где прогрессивные общественные идеи схлестнулись с замшелым консерватизмом. И что греха таить, Энни хотелось встретить настоящего мужчину! Ньюорлеанский аристократ Люсьен Делакруа поразил воображение девушки с первой встречи. В этом красивом креоле были мощь, энергия и неотразимая мужественность. Каким разочарованием было узнать, что великолепный Делакруа всего лишь легкомысленный прожигатель жизни, пустой щеголь и светский лентяй. Вот если бы он походил на другого - на таинственного разбойника в маске, по прозвищу Ренар, который, пренебрегая опасностями, освобождает рабов, наказывает жестоких и алчных землевладельцев!.. Потому что Энни ужасно смущается и стыдится волнения, которое постоянно охватывает ее в обществе насмешливого и циничного Люсьена…		
2186	Нечаянный брак	(Андерсон Кэтрин)	Из сборника Три свадьбы и поцелуй Главная героиня пытается отомстить брату главного героя, но т.к. зрение у главной героини неважное, а очки стесняется носить, она путает братьев и пытается скомпрометировать главного героя и сама попадает в щекотливую ситуацию.		
2250	До конца своих дней	(Бенедикт Барбара)	Прекрасная Гиневра Маклауд, дочь разорившегося плантатора, обещает себя в жены победителю рыцарского турнира в надежде, что им станет ее давний возлюбленный. Но неожиданно для всех на турнире побеждает простой арендатор Раф Латур. Девушка наотрез отказывается сдержать слово, и тогда Раф похищает ее. Неистовая любовь зарождается точно дикий цветок в глуши Луизианы - любовь, от которой невозможно ни бежать, ни отвернуться.		
