2485	Полуночная принцесса	(Гудмэн Джо)	Война между Севером и Югом оставила глубокие шрамы в душе тридцатилетнего красавца художника Кристиана Маршалла. Кристиан забросил кисть и погубил бы себя вином, но... в жизнь его, точно луч света, ворвалась юная Дженни Холланд, прелестная девушка – загадка. Однако путь к сердцу Дженни станет для Кристиана трудным, а порою – и смертельно опасным...		
513	Рыцарь (Рыцарь в сверкающих доспехах)	(Деверо Джуд)	Дуглесс Монтгомери, обыкновенная учительница, живет в современной Америке, и жизнь ее складывается не очень счастливо. И нет ничего удивительного в том, что она мечтает о благородном рыцаре в сияющих доспехах. И чудо происходит: самый настоящий рыцарь, граф Николас Стэффорд является перед ней в самый отчаянный момент ее жизни...		
564	Неукротимое сердце	(Джойс Бренда)	Страстная любовь охватила Джека Сэвиджа и Кэндис Картер в тот самый миг, когда отважный метис спас юную аристократку от верной гибели в пустыне Аризоны. Однако счастье влюбленных было недолгим.Безжалостный человек, буквально восставший из мертвых, снова предъявляет свои права на Кэндис и снова пытается разрушить ее жизнь. Не задумываясь, рискует Джек своей жизнью, чтобы спасти возлюбленную от жестокого негодяя...		
573	Фиолетовое пламя	(Джойс Бренда)	Рейз Брэгг привык с легкостью завоевывать сердца первых красавиц нью-йоркского высшего света, ибо перед его мужским обаянием не могла устоять ни одна женщина... до поры до времени. Но настал день, когда в жизнь многоопытного обольстителя вихрем ворвалась юная Грейс О`Рурк – непокорная и дерзкая. Именно эту девушку, ставшую для него счастьем и болью, Рейз полюбил страстно и нежно, полюбил всей душой...		
958	Ночная тень	(Коултер Кэтрин)	Найт Уинтроп, виконт Каслроз, был повесой, сердцеедом и – безупречным джентльменом. А потому, когда в двери его дома постучалась красавица Лили, назвавшаяся вдовой его любимого кузена, Найт просто не мог отказать в помощи очаровательной молодой леди. Но способен ли джентльмен оставаться джентльменом, если сгорает в огне пылкой страсти к той, кого должен лишь рыцарственно защищать? И что хуже всего, если любимая женщина отвечает ему с неменьшей страстью?..		
959	Ночной огонь	(Коултер Кэтрин)	Золотоволосая девушка, созданная для счастья и любви, но прошедшая сквозь муки ада... Закаленный в боях солдат, познавший ужасы войны и полюбивший девушку с первого взгляда... Они встретились, чтобы никогда не расставаться, чтобы вместе победить недоверие и боль, чтобы сокрушить все преграды...		
1024	Меч и роза	(Кэнхем Марша)	Могла ли гордая англичанка Кэтрин Эшбрук, с детства привыкшая страшиться и ненавидеть "диких шотландцев", поверить, что однажды именно шотландец станет ее судьбой? Мог ли суровый горец Александер Камерон, видевший в англичанах лишь безжалостных угнетателей, подумать, что очень скоро будет рисковать своей жизнью во имя англичанки? Когда-то они были врагами – но, влекомые силой страсти, полюбили друг друга. Полюбили раз и навсегда. И ни люди, ни само Небо не властно над их великой любовью!		
1086	И только сердце знает	(Линдсей Джоанна)	Англия, двенадцатый век. Она – хозяйка величественного замка, единственная дочь влиятельного лорда. Он – странствующий рыцарь, незаконнорожденный и отвергнутый. Она – своевольная и непокорная красавица, он – неотразимый мужчина, презирающий женщин. Волею судьбы они встретились, и только сердце знало, что ждет их впереди.		
1091	Любовь и гром (Дикое сердце)	(Линдсей Джоанна)	Случайная встреча очаровательной английской аристократки Джослин Флеминг и мужественного Кольта Сандера, выросшего среди индейцев, казалась всего лишь капризом судьбы. Трудно было отыскать людей более несхожих. Но молодость и красота выше условностей. Точно молния обожгла сердца Джослин и Кольта неодолимая сила страсти. Влюбленным придется пережить многое, чтобы обрести наконец счастье в объятиях друг друга.		
1204	Королевство грез	(Макнот Джудит)	Шотландия, конец XV века, закат великой эпохи рыцарства, время войн и раздоров. Попав в плен к могучему и жестокому английскому воину, позванному Черным Волком, юная шотландская графиня становится участницей невероятных событий и рискованный приключений, открывает для себя великое чудо любви.		
3228	Спроси свое сердце (Дуэль сердец)	(Мартин Кэт)	Действие романа происходит во второй половине XIX века в Калифорнии в эпоху освоения Запада США. Красавице Молли Джеймс достается в наследство от покойного отца огромное ранчо, управлять которым под силу не каждому мужчине. Неожиданная встреча с Сэмом Бренниганом, членом враждебного ей клана, доставляет ей новые проблемы, потому что Молли осознает, что ей трудно скрыть свои чувства, которые она испытывает к нему…		
8167	Бегство от грез (В моих неистовых мечтах)	(Марш Эллен Таннер)	Нашествие Наполеоновских полчищ забрасывает прелестную Ровенну де Бернгард из ее милого французского замка в заснеженные скалы Шотландии. И вот капитан Такин Йорк, мужественный кавалерийский офицер, предлагает ей последовать за ним во Францию, надеясь, что там его пламенные поцелуи растопят лед ее сердца. Но военное время превращает их сентиментальное путешествие в бегство от смерти. Удастся ли Ровенне, ожесточившейся сердцем в кровавых битвах, обрести покой с тем, кто пробудил ее самые пылкие грезы?		
1492	Незабываемый поцелуй	(Райан Нэн)	Никто бы не подумал, что прелестная юная красавица из высшего общества Аризоны и отчаянная разбойница Молли Роджерс - одна и та же девушка. Никто, кроме лейтенанта Лу Хаттона, твердо решившего разоблачить преступницу и отправить ее за решетку. Но никакая сила не может заставить Хаттона предать женщину, в которой он видит мечту всей своей жизни. Женщину, пробудившую в нем пылкую страсть и надежду на счастье...		
1494	От ненависти до любви	(Райан Нэн)	Она была дочерью генерала, золотоволосой богиней, недосягаемой мечтой блестящих молодых офицеров. Она даже не предполагала, что на свете существуют месть, опасность и риск пока не оказалась заложницей человека, о чьей жестокости и неистовой жажде мщения ходили легенды по всему Дикому Западу. Однако возможно ли, чтобы однажды страх и ненависть девушки обратились в пылкую, безграничную Любовь? Возможно, ли обрести счастье в объятиях «безжалостного дикаря», который неожиданно становится для нее не просто страстным возлюбленным, но верным другом и защитником? Если довериться Судьбе — возможно ВСЕ…		
1500	Шелковые узы	(Райан Нэн)	Миссисипи. Река, пересекающая штаты и соединяющая сердца. Река, подарившая циничному игроку Джонни Роулетту неожиданную встречу с юной, невинной Невадой Гамильтон, вынужденной зарабатывать на жизнь пением в варьете. Река, которая помогла однажды неотразимому соблазнителю стать пылким возлюбленным, а недоверчивой красотке - обрести долгожданное счастье...		
2821	Злодей, герой и красавица (Речной дурман)	(Райли Юджиния (Рилей Евгения))	Жасмин Дюбро встретила своего будущего мужа Клода Будри через несколько дней после смерти отца. Он спас ей жизнь, галантно ухаживал и наконец, попросил стать его женой. На все это ушла всего лишь неделя. И всего лишь несколько секунд ушло у Жасмин, чтобы наконец понять, что ее муж – просто мошенник, когда в брачную ночь он выбросил ее за борт парохода прямо в Миссисипи. Но девушка не погибла, как на это рассчитывал ее муж. Она была спасена идущим следом пароходом, принадлежавшим Джареду Хэмтону. Джаред не только спас тонущую красавицу, но и влюбился в нее с первого взгляда. Он поклялся, что освободит свою любимую из уст преступного брака и женится на ней сам. Но Жасмин, несмотря на все благодеяния своего спасителя не может довериться ему полностью, ведь однажды ее уже предали. Но галантность и верность Джареда могут растопить самое холодное сердце…		
1672	Обрести любимого	(Смолл Бертрис)	Валентина Сен-Мишель, потеряв мужа, лорда Берроуза, отправляется в Турцию. В опасном путешествии ее сопровождают два молодых человека, влюбленных в прекрасную вдову. После невероятных приключений они благополучно возвращаются в Англию, и Валентина делает выбор: один из спутников, которого она полюбила за время долгого путешествия, станет ее супругом. Примечание:пятая книга в серии о Скай О`Малли Валентина – дочь Конна О`Малли, брата Скай.		
1889	Радуга любви	(Фергюсон Джо Энн)	Клондайк. Рай золотоискателей. Здесь выживают и становятся богачами сильнейшие из сильных. Здесь прелестная юная женщина без труда найдет себе мужа и защитника!С такой мечтой ехала на Север одинокая Саманта Перри, не предполагая, что на суровом Клондайке ей предстоит сделать выбор между двумя мужчинами - заботливым и обходительным Кевином Хаусманом и грубоватым Джоулом Гилкристом, в груди которого бьется бесстрашное сердце. Кого выберет Саманта? Кто подарит ей ночи страсти и дни любви?		
1964	Непокорный ангел	(Фэйзер Джейн (Фэвэр))	Сделав предложение руки и сердца непокорной озорнице Генриетте Эшби, сэр Дэниел Драммонд, доселе не склонный связывать себя брачными узами, несказанно изумил и друзей, и недругов, и более всего самого себя. Леди Драммонд немедленно обратила семейную жизнь в полный любви и радости веселый беспорядок… но счастье молодоженов было недолгим. Петля смертоносной интриги все туже стягивается вокруг Дэниела, и вскоре Генриетта осознает, что спасти любимого в силах только она…		
1971	Серебряные ночи	(Фэйзер Джейн (Фэвэр))	Гордую русскую аристократку Софью родные обрекают на безрадостный брак по расчету. Уже назначен день свадьбы, уже приехал тот, кому поручено доставить девушку в дом ненавистного жениха, – граф Адам Данилевский. И внезапно, точно молния, поражает Софью и Адама страсть, противостоять которой невозможно. Но за запретную любовь Софье и Адаму придется заплатить дорогой ценой…		
2003	Любовный компромисс	(Хауэлл Ханна)	Юная Эмили Брокингер не представляла, сколь не простой окажется поездка из Бостона к брату, живущему в далеком Колорадо. Нападение индейцев на обоз, палящий зной пустынной прерии – под силу ли хрупкой горожанке справиться с такими испытаниями? Спасение появляется в образе смуглого незнакомца-проводника. Может ли скромная, благовоспитанная Эмили принять предложение бесстрашного Клауда Райдера? И может ли она противостоять пламени страстного, бурного чувства, вспыхнувшему в его сердце?		
4421	Я тебя найду	(Шервуд Валери)	Хрупкая девушка, предназначенная жестоким опекуном для «узаконенной продажи» — брака по расчету, — и юный пират, которому предстояло стать самым бесстрашным и благородным из капитанов Семи морей… Они полюбили друг друга — раз и навсегда, однако их разлучили людские подлость и коварство. Судьба вела их из страны в страну, от приключения к приключению. Но даже в час опасности и скорби они жили надеждой на новую встречу, ибо лишь в объятиях друг друга могли быть счастливы…		
2244	Мой галантный враг	(Бекнел Рексанна)	1273 год. Массивные ворота замка Оррик поднялись, и во двор въехал надменный рыцарь. Это был Корбетт Колчестер, и прибыл он, чтобы потребовать свою невесту — леди Лиллиану, старшую дочь лорда Бартона, которую ему обещали еще девочкой, задолго до того как дома Оррик и Колчестер стали злейшими врагами. Но прекрасная Лиллиана поклялась святым распятием, что никогда не ляжет в постель Колчестера. В холодной ярости она начала беспощадную войну — и только затем, чтобы быть поверженной взглядом живых серых глаз, горящих серебряным огнем, и ощутить прикосновение крепких рук, воспламеняющих ее шелковую кожу. Несомненно, истинной причиной внезапного желания Корбстта жениться на леди Лиллиане могут быть только придворные интриги. Какая судьба ждет Лиллиану — да и всю Англию — если она устоит против него? И какой мрак, если она уступит... и потеряет либо свою честь, либо свое сердце?		
5125	Неистовая страсть	(Браун Вирджиния)	Юная Дженнифер Эллисон и не подозревала, какой опасной может быть красота для женщины, родившейся и выросшей на Диком Западе. Лишь теперь, оказавшись заложницей бесстрашного стрелка по имени Кейн Рэнсом, Дженнифер поняла, чем может обернуться ее невинное очарование в краю жестоких и опасных мужчин. Но не страх и ненависть пробуждает в ней похититель, а пылкую, нежную любовь — любовь святую, дерзкую и всевластную…		
204	Когда не нужны слова	(Бристол Ли)	Кого можно назвать королевой Сиднея – города, где аристократами считают тех, кто быстро и верно богатеет? Конечно, черноволосую Мэдди Бернс, превратившую бандитскую таверну в изысканный ресторан! Кого можно назвать королем Сиднея – города, где любят лихих парней? Конечно, Эштона Киттериджа, блудного сына английского аристократа, авантюриста и искателя приключении! Нежная девушка и пылкий мужчина судьбой предназначены друг для друга, и поэтому неожиданно вспыхнувшая ненависть превращается в безумную страсть, а недоверие – в пламенную любовь...		
4424	Надменная красавица	(Бэлоу Мэри)	Весь высший свет знал - ни одной женщине не сравниться с Дианой Ингрэм в красоте и холодной, надменной добродетели... Во всех гостиных Англии перешептывались о бесчисленных победах маркиза Кенвуда - веселого, легкомысленного повесы, прирожденного соблазнителя! Весь Лондон затаил дыхание, когда Кенвуд впервые обратил внимание на Диану - и, получив отпор, вновь ринулся в наступление! Обольстить эту "мраморную статую" и превратить ее в страстную, любящую женщину - дело чести для маркиза. Но постепенно охота за красавицей становится для него смыслом жизни, а игра в любовь - любовью настоящей...		
250	Обещание весны	(Бэлоу Мэри)	Темноволосая красавица Грейс осталась после трагической гибели брата без гроша. Откуда было ждать помощи одинокой молодой женщине? Только от лорда Лэмпмена, преданного друга семьи, предложившего ей руку и сердце. Однако может ли стать радостным брак, заключенный со стороны жениха из благородства, а со стороны невесты – из слепого отчаяния? Может ли такое венчание сделать счастливыми два одиноких сердца, может ли оказаться искрой, что разожжет в них пламя подлинной страсти?..		
256	Сети любви	(Бэлоу Мэри)	Это – история женщины, которую жизнь поставила однажды перед нелегким выбором – выбором между чувством и долгом... Что предпочесть ей – верность пожилому, доброму и благородному супругу, окружившему жену нежностью и заботой, но не способному, увы, покорить се сердце, – или вспыхнувшую внезапно, подобно пожару, страсть к молодому офицеру английской армии, который может предложить ей только неистовую силу своей любви? Возможно, выбор сделает сама Судьба. Однако – каким он будет?..		
257	Сети соблазна	(Бэлоу Мэри)	Над лордам Джеймсом Парнеллом с ранней юности тяготело воспоминание о трагедии, в которой он невольно был повинен. С тех пор Джеймс поклялся никогда больше не влюбляться. Однако клятвы были забыты, когда судьба подарила ему встречу с юной и прелестной Мэддан Рейни – девушкой, что, сама того не желая, завлекла молодого аристократа в сети соблазна. Ибо есть ли на этой земле соблазн неодолимее, чем надежда на новое счастье – счастье подлинной, нежной, страстной любви?..		
258	Счастливый сюрприз	(Бэлоу Мэри)	Прелестная Джозефина Мидлтон никогда в жизни не видела предназначенного ей в супруги герцога Митфорда – по заведомо успела невзлюбить его столь отчаянно, что предпочла ненавистному браку по расчету бегство в неизвестность, навстречу опасным приключениям. И в этот трудный момент на помощь ей приходит загадочный мужественный человек, называвший себя просто мистер Вильерс. Человек, которого Джозефина полюбила страстно и которому отдалась душой и телом, даже не подозревая, кто скрывается под маской таинственного незнакомца...		
365	Ангел-хранитель	(Гарвуд Джулия)	Маркиз Кейн посвящает жизнь смертельно опасной охоте за пиратом по прозвищу Дикарь с Отмелей, убившим его брата. Однажды в трактир, где он поджидает своего врага, приходит прекрасная , как ангел Джейд. Девушку преследуют негодяи, и она готова скорее умереть, чем утратить честь... Так начинается романтическая, полная захватывающих приключений история любви двух одиноких сердец, – любви, которая противостоит любым препятствиям и приносит счастье!		
474	Сладкая месть страсти	(Гудмэн Джо)	Как может мужчина отомстить женщине, когда-то невольно разрушившей его жизнь? Только – полностью превратив ее, гордую и неприступную, в покорную рабыню своей страсти! Так полагал владелец крупной нью-йоркской газеты Логан Маршалл, начиная настоящую охоту за прелестной актрисой Кейти Дакота. Однако страсть опасна, а игра в любовь способна внезапно превратиться в настоящее чувство – пылкое, неудержимое, нежное, которое станет для двоих смыслом и счастьем жизни...		
506	Горный цветок	(Деверо Джуд)	У оперной певицы Ла Рейны неизвестные похитили младшую сестру и теперь шантажируют ее. По их требованию девушка отправляется на гастроли на прииски. Ей в сопровождение навязан капитан Монтгомери, который, не зная истинных причин ее поездки, пытается во что бы то ни стало отговорить сумасбродку от этой затеи.		
4875	Граф и красотка	(Картленд Барбара)	Юная Донелла, вернувшись из монастырского пансиона, домой, узнала, что жестокий отчим уже решил ее брак с богатым стариком, - и в отчаянии бежала. Каприз судьбы привел девушку в труппу актеров - и в имение графа Хантингтона. Знатный "покровитель искусств", привыкший к легкой доступности актрис, вознамерился сделать Донеллу своей любовницей, однако сопротивление полной ужаса красавицы внушило ему подозрение, что она - не та, за кого себя выдает.		
55220	Ключ любви	(Картленд Барбара)	Очаровательная Минерва Линвуд и ее легкомысленный брат Энтони и так-то еле сводили концы с концами, каково же было девушке узнать, что Энтони должен огромную сумму сказочно богатому повесе - графу Горлстону! Надеяться не на что... почти. Потому что у хрупкой Минервы - отважная душа и острый ум. В голову ей приходит отчаянный план - получить необходимые деньги... у самого же герцога. Но, отправившись исполнять задуманное, красавица не подозревала, что мчится навстречу своему счастью.		
4968	Неподдельная любовь	(Картленд Барбара)	Очаровательная Лила Кавендиш, мечтавшая посвятить себя живописи, бежала от жестокого отчима и нелюбимого жениха в Амстердам - и поневоле оказалась втянутой в преступную игру негодяев, подделывающих произведения искусства. Однако благородный маркиз Кейнстон, который должен был стать одною из жертв преступников, покорил сердце Лилы и, сам любя ее всей душой, решился спасти возлюбленную. Ибо картину можно подделать, но истинная любовь неподдельна...		
827	Капитуляция	(Квик Аманда)	Виктория Клэр Хантингтон привыкла отвергать ухаживания расчетливых поклонников, стремившихся завладеть ее состоянием. Однако на сей раз девушке попался достойный противник – неотразимый Лукас Мэллори Колбрук, граф Стоунвейл. Все началось не как ухаживание, а как дерзкий поединок, как опасная охота. Но очень скоро и охотник, и добыча уже пылали в огне непреодолимой страсти, ибо рискованная игра превратилась в подлинную великую любовь.		
960	Ночной ураган	(Коултер Кэтрин)	Гордая и неистовая Юджиния Пакстон поклялась любой ценой спасти от разорения семейное предприятие, – даже если ради этого придется заключить союз с самим дьяволом. Но партнером строптивой красавицы стал мужественный Алек Каррик, лорд Шерард. Впрочем, его чудовищная репутация могла поспорить со славой Князя Тьмы. Напрасно пыталась Юджиния противостоять магнетическому обаянию Алека, напрасно боролась с охватившим душу ураганом страсти. Лорд Шерард был опытным покорителем женщин...		
963	Песнь земли	(Коултер Кэтрин)	Спасаясь от брака с отвратительным стариком, прекрасная юная Филиппа де Бошам бежала из дома – и оказалась пленницей благородного разбойника Дайнуолда де Фортенберри, в недавнем прошлом отважного крестоносца. Но вскоре он сам обнаружил, что попал в плен ее сверкающей красоты и собственной жестокой страсти – страсти, противостоять которой было невозможно...		
5266	Леди Удача	(Крэн Бетина)	Чарити Стэндинг, прекраснейшая из девушек графства Девоншир, скрывает какую-то тайну. Ходят слухи, что любой мужчина, который рискнет ухаживать за ней, немедленно попадет в беду! Но вот после дальних странствий в Девоншир возвращается отчаянный Рейн Остин, человек, не боящийся ничего на свете. Увидев Чарити, он сразу же понимает, что встретил девушку, о которой мечтал всю жизнь. Она должна принадлежать ему! И Рейн этого добьется — даже если за ее любовь придется сразиться с самим дьяволом!		
1084	Женщина-воин	(Линдсей Джоанна)	Красавица Тедра де Арр волею судьбы попадает на планету воинов-варваров. И один из них, неотразимый Чаллен, пробуждает в ней, никогда не знавшей любви, безудержную страсть. Свободной женщине нелегко смириться с дикостью нравов, царящей на этой планете, но любовь превыше всех условностей.		
1095	Милая плутовка (Нежный плут)	(Линдсей Джоанна)	Очаровательную Джорджину Андерсон обманул жених, и сумасбродная девушка решила залечить боль утраты вихрем приключений. Переодевшись юношей, она нанялась юнгой на отходящий от берегов Англии корабль, однако не полюбопытствовала, что представляет собой капитан судна. И напрасно – лорд Джеймс Мелори оказался не только бывалым моряком, но и опасным сердцеедом, покорителем женщин, буквально падавшим к ногам этого мужественного красавца. Где уж тут остаться равнодушной неопытной Джорджине…		
1202	Благословение небес (История любви леди Элизабет)	(Макнот Джудит)	Точно сама судьба обрушилась на прекрасную аристократку Элизабет Кэмерон. Осмелившись, имея жениха, полюбить другого мужчину, она потеряла все: и возлюбленного, и уважение общества… Два года страданий, затем – недолгие месяцы счастливого замужества, а потом – снова предательство, одиночество и боль. Удастся ли Элизабет когда-нибудь вернуть любимого и заслужить благословение небес?		
3279	Птица счастья (Птица страсти)	(Мэйсон Конни (Мейсон))	Семья Шэннон Браниган потеряла все в гражданской войне, и оставшиеся в живых решили попытать счастья на новых местах. Шэннон задержалась, чтобы поухаживать за престарелой родственницей, и поэтому после смерти тетушки девушке пришлось догонять родных в одиночестве. С большим трудом, преодолев сопротивление проводника обоза, Блейда Страйкера, одинокой незамужней южанке удалось присоединиться к последнему обозу, отправлявшемуся в прерии. Холодный прием, оказанный Блейдом красивой и дерзкой девушке, не сделал проводника и Шэннон лучшими друзьями, а уж когда юная леди узнала, что Блейд - бывший капитан армии северян и индеец-полукровка по прозвищу Быстрый Клинок, презрению и негодованию ее не было предела! Много миль предстояло пройти переселенцам, и очень долгий путь - самой Шэннон. От гордячки, полной предрассудков, до зрелой женщины, умеющей любить и бороться за свою любовь.		
5719	Леди-бунтарка	(Осборн Мэгги)	Дочь знаменитого капитана пиратов и его прекрасной племянницы Блузетт Морган росла принцессой на острове, завоеванном ее отцом, и с детства не знала слова "нет"... пока ее первую любовь не отверг гордый англичанин, чей корабль пристал к берегу... Однако Блузетт всегда умела добиваться своего - и, узнав, что вскоре предстоит отправиться на корабле Томаса в далекую Англию, понимает: это путешествие - единственный шанс завоевать сердце любимого и пробудить в нем пламя ответной страсти!		
1497	Солнце любви	(Райан Нэн)	Десять лет прошло с того дня, когда красавица Эми потеряла возлюбленного, десять долгих лет одиночества. И вдруг неожиданная радость новой встречи! Снова Эми чувствует себя под защитой сильного, бесстрашного мужчины. Снова в сердце Луиса вспыхивает страсть, о которой он хотел, но не мог забыть. Любовь возвращается! Любовь окрыляет и дарит счастье...		
2819	Ангельское пламя (Ангельский огонь)	(Райли Юджиния (Рилей Евгения))	После смерти родителей юной Анжелики Фремон ее алчный, жестокий дядя решил отдать племянницу в жены богачу-плантатору Ролану Делакруа. Дерзкий, неукротимый нрав жениха поначалу приводил нежную Анжелику в смятение. Но настал миг - и девушка поняла, что только Ролану согласна отдать свое сердце и только с ним после всех пережитых невзгод может обрести бесценное счастье возвышенной чистой любви.		
1657	Злючка	(Смолл Бертрис)	Средневековая Британия, земля прекрасных женщин и бесстрашных мужчин, горячих страстей и великих подвигов. Юная Арабелла, брак которой предрешен с детства, по приказу шотландского короля похищена молодым графом Тэвисом Стюартом. Брак с английской красавицей должен принести шотландскому графу ее земли… но приносит неистовую любовь, жестокие испытания, опасные приключения и нежданное счастье…		
1957	Жемчужина гарема	(Фэйзер Джейн (Фэвэр))	Могущественный афганский властитель Акбар-хан совершил большую ошибку – решив наказать строптивую наложницу Айшу, уступил ее на ночь английскому лейтенанту Киту Рэлстону. Мог ли предположить Акбар – хан, что одна – единственная ночь страсти зажжет в сердцах британского офицера и зеленоглазой красавицы, с детства обреченной на долю рабыни, пожар безумной любви? Теперь Рэлстон готов поставить на карту и карьеру, и жизнь – для того, чтобы спасти Айшу от ее безжалостного господина…		
2561	Под счастливой звездой (Пленница горца)	(Хауэлл Ханна)	Прекрасная Эмил, оказавшаяся пленницей легендарного вождя шотландских горцев Парлана Макгуина, опасалась за свою честь. Однако благородный похититель поклялся девушке, что даже и не прикоснется к ней – против ее воли. Могла ли думать она что обещание – ловушка? Многоопытный и привлекательный шотландец не пожалеет усилий, чтобы покорить сердце гордой Эмил, и заставит ее принадлежать ему – заставит не силой, но любовью…		
